t1_ra,t1_dec,t1_name,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
40.7625,-0.1001,AGEL024303-000600,9906621427942028,-0.100095825749031,40.76269401982506,-15.148530132543657,38.308384892901486,-51.93510122241554,172.31011137765688,58080.15146548073,56609.15719128259,0,330531,56.012836,51.728336,50.059925,3342.6377,424.13345,382932.62,609729.06,654801.4,623639.6,654819.56,5.197917e+12,12.079766,61.81614,234.19954,147.64395,-134.47978,-2418.375,143.67705,19.794853,18.022245,16.576035,17.076962,NaN,NaN,17.106531,0.033544,1.647231,8.707088,20.842937,1.64724,8.707117,20.843002,10.937903,238.21284,110.83006,0.672234,0.226467,0.001004,1.8e-05,14.533711,57.816605,232.87195,147.1294,-134.37968,-2417.6953,138.40079,0.08292,0.024378,0.199042,0.283404,1.513747,0.725913,0.018867,0.997877,0.998173,0.913955,0.053878,0.056673,0.054765,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.7566,1547.043,156.46259,1.807796,2130384,19.902664,18.094868,16.582207,17.080751,NaN,NaN,17.147154,0.905473,0.9353,0.994331,0.996515,0.999256,0.999719,0.963277,55.846405,51.61156,50.51488,72716235,652,0,0,0,0,0,0,3888.1162,2953.3254,4.048633,0.732132,0.001596,2.2e-05,320.264,1.363936,1.183981,1.109738,6.418507e+12,23.700787,1.041798,1.055048,4.894434,1.07616,0.485144,0.060358,1.106174,0,393844,0.947714,0,4,361390.53,0.09614,525164.25,-0.229026,73572.164,3.697272,168.81718,608.66925,190.93138,70.01668,-4.25766,-10.307264,527.6268,-0.498545,NaN,NaN,318.35953,40.478027,0.564947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,186,181,30,30,8,9010,0,0,0408p000,"",DEV,0408p000,0.6986319387452965
43.0829,-47.5438,AGEL025220-473238,9906605466459802,-47.54380398584125,43.08290086501806,-59.352508427482526,14.723413515835436,-58.81775611549772,261.91611380948774,58134.148171950736,56639.1467392726,0,86978,98.34925,106.303085,105.279854,764.4888,1196.8694,116225.47,167615.11,172396.64,167835.58,172508.62,1.4309196e+12,7.769122,42.019333,355.14447,317.91302,228.55833,11877.713,124.382645,20.27407,18.441378,16.123987,16.244228,16.602507,12.313168,17.2631,0.038173,0.710534,3.987304,12.205536,0.712238,3.996504,12.233455,6.938996,124.55682,69.53344,0.370154,0.150289,0.000544,1e-05,5.991984,38.939583,352.85437,316.65247,228.36475,11873.913,119.197945,0.170424,0.118142,0.897198,0.728427,1.012292,0.915785,0.136851,0.835038,0.83537,0.814262,0.225647,0.183749,0.183982,0,0,0,0,0,0,0,0,0,0,0,0,0,2265.6594,1689.0403,122.94839,1.872738,2350436,20.396759,18.524021,16.131012,16.248543,16.603428,12.313516,17.309328,0.893151,0.926706,0.993552,0.996035,0.999153,0.99968,0.958317,110.894295,104.74554,103.921364,138311783,7834,0,0,0,0,0,0,3905.9482,3054.4583,8.69239,1.587801,0.001548,1.8e-05,242.45966,1.316547,1.222096,1.147366,1.55316e+12,2.985601,0.825835,1.044238,9.954353,1.77695,0.643823,0.056616,1.140327,0,683028,1.214693,3237.1616,5.102702,76674.516,0.047547,141889.9,-0.123548,2453.6238,6.476393,77.44268,324.70438,214.67766,122.75687,5.327579,38.345055,291.77902,-0.117531,-0.354885,4.289912,73.95613,116.499565,1.178316,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,309,307,18,20,6,9010,0,0,0429m475,"",SER,0436m470,0.01450218406887372
54.3217,-31.8704,AGEL033717-315214,9906610040409031,-31.87044153511531,54.32192719308413,-49.36170184248286,40.4909836533928,-53.81950313867562,230.65626644014228,58162.08614145074,56973.34746902259,0,156771,41.937744,37.335064,34.973255,2490.077,144.38739,93966.625,127792.15,134223.42,129818.39,134235.88,1.107527e+12,4.424121,22.015844,113.55756,52.45663,-104.65045,15826.226,63.653923,20.885433,19.143162,17.36196,18.200499,NaN,12.001556,17.990437,0.012523,0.79039,3.981113,11.637862,0.834302,4.036386,11.698265,4.263115,359.38354,147.88158,1.079423,0.394452,0.001994,2.9e-05,17.937788,21.472876,113.31681,52.388306,-104.62137,15824.564,62.770977,0.736143,0.160851,0.488341,1.141642,2.266305,0.97251,0.059047,0.770857,0.827071,0.845203,0.05279,0.051928,0.057125,0,0,0,0,0,0,0,0,0,0,0,0,0,2372.066,1292.194,132.24641,1.755407,2354245,20.925682,19.170275,17.364264,18.201914,NaN,12.001671,18.005602,0.963607,0.975337,0.99788,0.998697,0.999722,0.999895,0.986129,42.02944,37.489033,35.229485,147132678,3015,0,0,0,0,0,0,3938.522,2379.1902,5.898618,1.147594,0.003364,4e-05,277.22958,1.405412,1.216243,1.074801,1.830759e+12,43.00442,1.147811,1.203523,1.916508,0.857579,0.412367,0.057981,1.234914,0,599706,1.164673,0,4,101676.24,0.266141,45772.887,0.023423,7314.5923,2.921006,80.81764,261.12427,117.730804,32.90271,-4.67222,85.31267,265.8541,-0.83765,NaN,NaN,237.68593,13.898042,0.641338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,221,219,39,38,7,9010,0,0,0543m317,"",DEV,0547m319,0.7105049877727071
58.5763,-16.1645,AGEL035418-160952,9906615375955916,-16.1645411881998,58.576142024642124,-35.551996719341254,52.012647869120904,-46.366973612985376,208.10908340696898,58413.346570870744,56670.170456702595,0,238185,60.80813,57.285324,51.33253,2854.3225,2973.5393,122287.266,158947.62,168657.11,161138.55,168987.58,1.486094e+12,4.046962,21.894718,150.58655,76.34486,248.43759,-11723.185,75.892395,20.982178,19.14915,17.055534,17.79305,16.511957,NaN,17.799505,0.033462,0.571773,3.195023,11.40517,0.572828,3.196832,11.406264,3.665312,282.28946,175.57422,0.715695,0.255128,0.000523,8e-06,18.617466,20.481495,149.73503,76.079445,248.25313,-11719.896,73.11214,0.255591,0.077845,0.442114,0.678529,1.077391,1.0652,0.028623,0.953222,0.953394,0.939353,0.118911,0.120026,0.160111,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.1013,2063.2056,189.71796,1.868126,2251119,21.089722,19.221596,17.061691,17.796831,16.512764,NaN,17.840027,0.905695,0.935454,0.994345,0.996523,0.999258,0.99972,0.963366,59.03362,54.907448,53.31049,148704172,1996,0,0,0,0,0,0,4478.3535,3783.1816,5.078607,0.943221,0.00121,1.3e-05,362.26556,1.361684,1.245603,1.1943,2.0962353e+12,29.165184,0.891218,0.911613,6.335106,1.118865,0.555981,0.079888,0.950485,0,502439,1.381569,1401.9218,6,101101.68,0.230544,44182.105,-0.020895,2846.4297,4.881293,61.58264,271.38885,126.674,38.42786,5.67678,-32.40561,315.46396,-0.73514,1.284067,NaN,272.0599,284.1596,0.778336,0,0,0,0,0,16,1,8,0,0,0,0,0,0,0,0,0,10,10,205,206,14,12,12,9010,0,0,0586m162,"",SER,0581m167,0.5659958095498179
62.0946,-53.4538,AGEL040823-532714,9906604026891534,-53.453908027792046,62.09444443641054,-71.15690147172766,30.35925461880302,-45.428044653790366,262.94327895562316,58161.10944848074,56616.31236308259,0,65012,24.673992,22.39728,26.428068,2358.7107,2432.557,40673.605,50314.516,50737.97,50391.535,50752.92,5.0456766e+11,1.42538,7.617252,83.950554,43.77245,88.96614,-7557.4785,28.115898,22.115173,20.295504,17.689941,18.396997,17.626938,NaN,18.87762,0.009726,0.357399,1.927981,7.177413,0.364368,1.964027,7.268808,1.384926,803.693,413.22925,2.110994,0.92957,0.003989,5.4e-05,35.928547,7.470943,83.812294,43.72816,88.94694,-7556.8623,27.812534,0.182077,0.161541,0.312309,0.652827,0.806101,1.030044,0.077316,0.982155,0.912023,0.97422,0.028461,0.030345,0.028874,0,0,0,0,0,0,0,0,0,0,0,0,0,2984.3787,1799.7336,130.94905,1.829872,2303591,22.146433,20.31656,17.69173,18.398096,17.627172,NaN,18.889399,0.971619,0.980792,0.998353,0.998988,0.999784,0.999918,0.98921,23.876064,22.685328,25.247364,139113966,3342,0,0,0,0,0,0,5033.4116,3291.8037,14.500892,2.778341,0.005438,6.3e-05,224.30684,1.369361,1.232435,1.426479,5.646449e+11,95.936104,0.976472,1.115025,0.673648,0.341132,0.294357,0.058581,1.024659,0,709343,1.427162,0,4,33739.4,0.065177,24202.344,-0.040095,17305.545,1.584287,39.26193,151.86963,121.77305,42.160164,5.61748,-55.495647,166.70952,-0.706366,0.770924,NaN,226.77089,233.44159,1.197668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,522,526,59,59,8,9010,0,0,0621m535,"",DEV,0616m531,0.5123011314319569
66.1613,-33.2949,AGEL042439-331742,9906609564882370,-33.29491739736929,66.16119375984721,-53.878576704562725,55.035443831224065,-44.01672654882775,234.1945232866756,58157.14202042073,56646.27897668259,0,149515,183.38202,174.16289,168.01224,1319.5309,1182.2181,132901.56,201074.3,211426.25,202044.52,212086.52,1.5736306e+12,11.012649,57.096188,428.73663,250.34084,-213.81094,-40699.78,184.19917,19.895271,18.108482,15.919523,16.503672,NaN,NaN,16.83678,0.039318,0.773331,4.164651,13.907945,0.776141,4.173713,13.936269,9.802667,64.69217,31.472914,0.303272,0.127191,0.000402,7e-06,4.278083,52.790714,425.88934,249.31851,-213.62442,-40686.37,176.29578,0.403556,0.155518,0.30389,0.324622,1.559391,1.017685,0.085058,0.903122,0.793123,0.791389,0.128552,0.157806,0.12673,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.5269,1257.8352,146.48071,1.828033,2301874,20.021639,18.193605,15.926758,16.508114,NaN,NaN,16.884396,0.890128,0.924593,0.993359,0.995916,0.999128,0.999671,0.957093,182.88037,177.78955,168.23668,141790328,5570,0,0,0,0,0,0,3159.1902,2292.7292,5.739841,1.140342,0.001677,1.8e-05,289.2138,1.372461,1.232517,1.13579,1.7603731e+12,89.07722,0.945301,0.918466,3.659067,0.640711,0.513444,0.058391,0.9502,0,608956,1.30921,4521.95,5.604043,100651.586,0.070221,167484.1,0.139014,1206.266,10.0608,78.84426,296.15973,234.53795,88.91667,-4.285771,-108.00744,364.64185,-0.581356,NaN,NaN,126.369545,113.41938,0.957638,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,6,206,211,18,17,7,9010,0,0,0661m332,"",SER,0665m334,0.3257626474130625
94.5638,50.3059,AGEL061815+501821,9907737620385848,50.30587912730114,94.56388703817647,26.91833383289859,93.26742371463777,15.59591651001101,163.93997492052523,58466.24845844134,57339.50883933946,0,585060,70.049416,70.67916,52.27978,1067.8761,2567.7146,53374.21,67341.695,70587.586,67486.586,70770.17,6.441695e+11,6.415332,28.121262,-3.818382,-70.87524,-167.48947,3219.6577,81.96814,20.481953,18.877413,NaN,NaN,NaN,13.730475,17.715887,0.138206,0.703832,3.525948,11.60448,0.704091,3.526304,11.60464,4.261291,110.42266,45.85646,0.764129,0.258547,0.000495,9e-06,9.618,21.347559,-3.729987,-69.86306,-166.97644,3215.9304,70.258354,0.235489,0.087997,46.50109,2.441748,1.196305,1.059026,0.014893,0.752232,0.750245,0.747687,0.073328,0.072288,0.071222,0,0,0,0,0,0,0,0,0,0,0,0,0,812.2598,337.1356,88.063225,1.749517,3755334,20.926147,19.17663,NaN,NaN,NaN,13.731733,17.883255,0.664235,0.759125,0.97685,0.985719,0.996937,0.998842,0.857142,69.525024,70.15545,51.996708,28259166,4152,0,0,0,0,0,0,1156.4717,479.1388,4.29978,0.857038,0.001006,1.3e-05,160.18527,1.794928,1.810125,1.250159,5.7195096e+11,22.550545,1.264982,1.443241,8.763605,1.627968,0.549402,0.101879,1.443642,0,90535,1.293375,458.9558,6,22400.064,-0.038048,67770.055,0.085672,9302.613,3.983868,44.77858,144.56012,-3.26055,-35.523624,-3.713892,9.746545,217.89154,NaN,NaN,NaN,101.575294,245.93596,NaN,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,4,4,185,187,14,16,4,9011,0,0,0944p502,"",SER,0952p499,0.21376699473331662
118.8479,34.761,AGEL075524+344540,9907733307918635,34.76096969518888,118.84796649690527,13.701913009168235,114.07878809342907,27.475837265869625,185.82577432296787,58133.35805983474,57417.26075288698,0,519257,31.672987,40.292233,31.389338,1669.2156,1950.2361,11354.848,12473.76,12776.2705,12540.206,12802.786,1.6370957e+11,1.70618,6.800308,-43.513798,-5.284799,223.18692,-5209.467,32.99607,21.919937,20.418678,NaN,NaN,16.628328,NaN,18.703844,0.052653,0.324072,1.359058,6.906592,0.413437,1.542016,7.188334,1.459938,101.6972,59.921585,0.943098,0.308045,0.000479,9e-06,13.446039,6.122534,-43.127247,-5.255918,222.92622,-5207.1685,31.114096,1.625476,1.026904,4.660903,20.054749,0.871152,1.064746,0.183138,0.896967,0.791464,0.928607,0.049782,0.092799,0.064974,0,0,0,0,0,0,0,0,0,0,0,0,0,545.0663,314.69522,79.31979,1.556492,3872427,22.089165,20.532673,NaN,NaN,16.629597,NaN,18.767607,0.855676,0.900332,0.991117,0.994535,0.998832,0.999559,0.942964,29.605732,39.683083,31.337858,25681768,2347,0,0,0,0,0,0,918.7458,460.9101,3.783622,0.735545,0.000822,1.1e-05,138.09857,1.310357,1.660766,1.280087,1.7045116e+11,67.73022,1.148903,0.877398,2.737484,0.557063,0.405019,0.083862,1.01537,0,168786,1.765066,60.858536,6,3133.255,0.034651,6223.6284,-0.332789,436.09717,3.178017,14.72275,47.393948,-41.882267,-2.917127,4.877341,-15.413865,114.09178,NaN,NaN,NaN,159.3979,186.27188,NaN,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,6,168,167,13,13,3,9011,0,0,1188p347,"",SER,1187p348,0.22490023990378655
122.085,10.5284,AGEL080820+103142,9906625393990489,10.528398153313068,122.08523245583089,-9.421807290291987,121.96350463098558,21.8050650954028,212.0063666685769,58481.33037684074,57123.97639096259,0,391048,167.07297,165.24649,156.39781,495.6521,2189.9043,141968.17,216256.92,223807.31,216829.6,223967.92,1.5203585e+12,12.182915,62.483295,334.10046,209.22966,-209.04192,4043.2922,162.26921,19.785622,18.01059,16.190308,16.698442,NaN,13.483162,16.97441,0.020865,0.972921,5.091496,13.467277,0.972952,5.091602,13.467587,11.453202,81.35372,29.41022,0.297894,0.102868,0.000202,4e-06,4.831619,59.93696,332.92117,208.77579,-208.94513,4042.5852,158.53642,0.477395,0.233835,0.483731,0.643152,3.160014,1.131338,0.185285,0.700765,0.709633,0.643135,0.159667,0.18583,0.207265,0,0,0,0,0,0,0,0,0,0,0,0,0,1966.1039,888.6902,126.474014,1.796919,3832171,19.852682,18.055763,16.194147,16.7008,NaN,13.483352,16.999678,0.940104,0.959248,0.99647,0.997831,0.999537,0.999825,0.976996,143.19489,147.6573,135.53062,91586227,7001,0,0,0,0,0,0,3242.4287,1576.707,3.557157,0.695963,0.00077,1e-05,223.61389,1.443956,1.366588,1.302627,1.3192645e+12,32.942417,0.88543,0.961086,4.527248,1.294026,0.514958,0.09179,0.95898,0,321371,1.056086,4209.3604,5.315722,185998.52,-0.08952,70671.45,0.005283,1882.0742,8.117303,103.30364,325.04526,181.7074,66.96065,-2.967566,8.252282,348.47803,-0.506653,NaN,NaN,47.627235,208.94705,0.805531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,158,158,11,11,7,9010,0,0,1219p105,"",SER,1215p106,0.8227791803060337
133.38,23.3652,AGEL085331+232155,9906630000444784,23.365149926013068,133.3800123500391,5.65060188474526,129.31546298459867,36.56628344831847,202.8659341312087,58519.21482467073,57020.3007164426,0,461337,78.856926,73.37318,73.84566,2542.469,3381.8662,173166.3,292377.3,299218.6,292884.84,299465.16,1.3556025e+12,26.090027,79.83776,207.28061,103.0019,32.27489,-29002.482,160.17207,18.958815,17.744478,16.708603,17.467886,18.727839,NaN,16.988533,0.029947,2.937753,9.253686,19.05991,2.951306,9.282211,19.111185,23.876738,107.03621,18.952616,0.66799,0.215756,0.000347,6e-06,5.670408,75.20981,206.23131,102.681366,32.253445,-28995.205,154.9104,0.117455,0.060269,0.312951,0.848484,5.008412,0.999873,0.049825,0.99883,0.99887,0.980922,0.04126,0.038369,0.033631,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.549,248.71532,60.435867,1.245749,3893405,19.055063,17.809315,16.714113,17.471272,18.72856,NaN,17.0248,0.915167,0.942033,0.994938,0.996888,0.999335,0.999749,0.96715,78.83203,73.352036,71.25086,20059616,1392,0,0,0,0,0,0,1574.4005,389.1811,3.785256,0.671266,0.000751,1e-05,103.61923,1.765165,1.52309,1.426721,1.2602786e+12,72.44662,1.756574,1.232857,1.501151,1.046808,0.333954,0.106798,1.723408,0,237435,0.784515,2768.6208,3.082319,256627.25,-0.053668,111866.52,0.003307,14545.657,3.272524,247.02467,327.4229,168.55423,47.69505,0.600967,-73.192184,368.88223,-0.757158,-1.257288,NaN,242.24168,322.63943,0.310686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,185,171,11,11,4,9010,0,0,1334p232,"",SER,1335p227,0.18482899918166062
139.8958,30.5323,AGEL091935+303156,9906632446511128,30.532310214390215,139.89599159117128,14.20508477665286,132.81243836983927,43.89851338266106,195.52457930507842,58461.33223284074,57486.04559788667,0,498661,100.34793,85.31644,85.35288,2079.0789,2243.4866,95791,160509.31,167412.1,161372.7,167439.27,9.140755e+11,10.654586,58.19217,251.3535,156.61014,145.28685,-1048.4164,138.35944,19.931158,18.08784,16.499289,17.01295,17.094435,NaN,17.147478,0.020818,1.13442,6.321744,15.308235,1.134421,6.321749,15.308243,10.017827,101.94548,27.524017,0.584829,0.207141,0.000411,8e-06,4.004317,55.826004,250.46829,156.27118,145.21973,-1048.2335,135.18384,0.239193,0.076381,0.097226,0.166736,1.191995,1.686446,0.048679,0.990914,0.992993,0.991469,0.069638,0.066112,0.065861,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.7528,420.1771,53.80479,1.865158,3918579,19.998066,18.132908,16.503119,17.015303,17.094936,NaN,17.172688,0.940236,0.959339,0.996478,0.997836,0.999538,0.999826,0.977048,99.77242,85.18595,85.01739,20340631,2072,0,0,0,0,0,0,1486.3403,689.6933,3.946602,0.778567,0.000827,1.1e-05,93.44929,1.830368,1.39444,1.342785,7.875425e+11,69.38106,0.915532,1.336395,2.075896,0.761487,0.459304,0.058415,1.614189,0,193422,0.96022,2421.154,3.703805,110943.695,-0.11963,79596.14,-0.077583,4930.4595,4.35893,101.14805,292.88184,191.5434,71.12329,2.9445,-2.893497,270.51352,-0.512184,-0.079634,NaN,160.5947,215.10074,0.669569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,179,181,14,14,3,9010,0,0,1399p305,"",SER,1391p302,0.5952293947635482
140.8108,18.4954,AGEL092315+182943,9906628324295117,18.495433598224892,140.81096863313078,3.0201125307482393,137.39642934565236,41.58406191265978,211.67656521177028,58482.30117169074,57020.34656405259,0,435761,55.80301,43.847664,51.020775,3233.9785,1737.1927,25524.576,32791.92,33658.2,32986.78,33684.62,2.5796595e+11,10.448748,17.704117,133.24538,114.21327,902.93176,6010.432,42.553013,19.95234,19.379814,17.18837,17.35571,15.110863,13.052735,18.427673,0.029379,1.662621,2.898216,7.148221,1.665446,2.901769,7.149377,9.578427,95.56366,34.33803,0.771495,0.22084,0.000377,7e-06,9.367247,16.696743,132.5836,113.86458,902.34314,6008.952,41.1812,0.12425,0.082909,0.137532,0.099233,0.851151,0.989606,0.049162,0.858928,0.860381,0.860189,0.112076,0.113794,0.116879,0,0,0,0,0,0,0,0,0,0,0,0,0,737.80597,317.6178,67.685684,0.603344,3889718,20.046764,19.44342,17.193775,17.359028,15.11157,13.053003,18.463253,0.916706,0.943099,0.995033,0.996947,0.999348,0.999754,0.967762,55.503426,43.663025,50.765205,18411836,461,0,0,0,0,0,0,1170.7007,595.2568,3.44998,0.641809,0.000698,9e-06,115.297295,1.553436,1.181035,1.393107,3.210231e+11,70.36328,1.460065,1.587008,4.304818,1.138001,0.576822,0.081026,1.429631,0,268176,0.980167,244.13814,5.18278,16130.418,0.089882,11169.715,-0.098216,854.3408,3.399163,93.63551,97.84068,116.45455,53.509117,17.524366,16.14776,126.039,-0.165253,2.247458,2.058567,308.09265,165.56311,1.269478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,161,161,12,13,4,9010,0,0,1409p185,"",SER,1411p181,0.5882914197138297
143.3888,9.3219,AGEL093333+091919,9906624934184910,9.32194616149416,143.38871656094815,-4.903586194618012,142.65612735176794,40.133412361543186,224.11195501404143,58196.100058830736,57354.33682334667,0,384032,26.62559,36.576378,26.24117,2192.7786,2788.0898,8814.338,10780.224,10938.744,10782.82,10943.306,1.20224145e+11,1.095153,6.059562,110.80117,69.79222,-545.2165,11788.649,29.31033,22.401312,20.543898,17.38864,17.890482,NaN,12.32134,18.832449,0.040914,0.217853,1.254,6.287667,0.229526,1.272505,6.314275,0.970234,238.01443,69.8598,0.984556,0.322296,0.000601,9e-06,12.376313,5.58483,110.03557,69.49567,-544.7216,11784.607,28.002844,0.746514,0.356003,0.650996,1.088702,1.161959,0.899694,0.091003,0.981938,0.981149,0.981686,0.043277,0.044474,0.044153,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.0115,296.95023,61.198654,1.900333,3705006,22.532808,20.632475,17.396168,17.895105,NaN,12.321712,18.881994,0.885934,0.921656,0.99309,0.995751,0.999092,0.999657,0.955392,26.614445,36.547947,26.229937,17120863,1998,0,0,0,0,0,0,2063.4858,473.42746,3.739779,0.727396,0.000737,1e-05,120.37541,1.189704,1.611769,1.126546,1.3486148e+11,53.738956,0.980023,0.955169,0.927085,0.844229,0.401538,0.072146,1.019554,0,329623,1.750481,0,4,7098.7563,0.051034,3257.732,0.013715,1404.5044,1.879073,14.968489,46.679226,109.18255,39.453495,-13.356705,36.201405,98.51396,-0.498938,NaN,NaN,209.01372,266.19308,1.485826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,182,183,14,14,3,9010,0,0,1434p092,"",DEV,1439p090,0.3398195614210089
146.0492,32.3441,AGEL094412+322039,9906633013204235,32.34409548101735,146.04928312705948,17.648188986145136,137.34366237068554,49.33834796807175,193.8998220105888,58519.23678526075,57486.03813281668,0,507308,39.666622,41.337738,34.43427,275.8597,3093.3499,8113.571,11994.582,12084.152,12038.982,12117.012,7.071201e+10,3.346839,10.822814,-23.656654,-84.28949,-1440.6484,12310.141,31.610579,21.188414,19.91415,NaN,NaN,NaN,12.274343,18.75042,0.018379,0.56497,1.859698,5.520113,0.575734,1.871706,5.528343,3.16962,189.8051,59.611744,1.454948,0.415404,0.000615,1e-05,5.594162,10.433362,-23.583086,-84.12841,-1440.0608,12308.245,30.969189,0.650356,0.235948,4.348176,1.531908,1.080734,1.026453,0.03435,0.599317,0.749264,0.665945,0.041757,0.044137,0.040807,0,0,0,0,0,0,0,0,0,0,0,0,0,855.335,278.60678,30.567587,1.293543,3917446,21.247482,19.95394,NaN,NaN,NaN,12.274509,18.772675,0.947049,0.964016,0.99689,0.998089,0.999592,0.999846,0.97971,39.62343,41.28474,34.40385,23084580,5387,0,0,0,0,0,0,1229.3826,430.1826,4.083531,0.742405,0.000856,1.2e-05,54.894985,1.702631,1.665,1.274298,6.394347e+10,26.598667,1.265387,1.051337,2.596762,0.33677,0.471667,0.066288,1.2435,0,182175,1.181265,211.14331,2.142403,5866.901,-0.074793,8972.715,-0.117255,1852.354,2.062124,43.66778,80.55457,-28.446209,-54.22232,-35.72375,38.640812,73.24827,NaN,NaN,NaN,26.261389,295.36096,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,171,169,13,13,2,9010,0,0,1459p322,"",SER,1464p318,0.2533505784001437
