t1_ra,t1_dec,t1_name,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
154.6971,-1.3591,AGEL101847-012133,9906620985904567,-1.3600246311698085,154.69784609799325,-11.054054040329596,157.05764567838511,43.53139221814289,244.50048354119164,58169.30535359074,57108.99307219259,0,323786,11.120883,13.378531,10.638884,798.8408,287.6942,154.75334,186.72006,185.3244,187.00972,0,1.8204942e+09,0.170862,0.521003,-0.563418,-0.277077,131.39813,-2967.7725,1.727278,24.418386,23.2079,NaN,NaN,17.203527,NaN,21.906593,0.057933,0.057112,0.184174,0.642477,0.089006,0.321733,0.976767,0.143935,577.2463,249.06897,2.035443,0.523609,0.000475,7e-06,50.98361,0.464163,-0.557913,-0.275411,131.22926,-2966.3318,1.619196,1.97945,3.174017,162.23827,252.25706,0.488771,1.072214,1.869305,1,1,1,0.002548,0.004677,0.004131,0,0,0,0,0,0,0,0,0,0,0,0,0,840.9663,361.81256,76.79932,1.271259,2515870,24.604584,23.333324,NaN,NaN,17.204924,NaN,21.976751,0.842405,0.890902,0.99023,0.993989,0.998715,0.999515,0.937426,11.120663,13.377823,10.638615,111480637,3511,0,0,0,0,0,0,1348.9795,549.76556,4.146596,0.724636,0.000559,8e-06,134.22054,1.455573,1.669492,1.345976,1.8955192e+09,47.27642,0.947216,0.989478,7.670325,1.361978,0.510201,0.100295,0.88455,0,402360,1.356573,0,1,0,0,0,0,181.14789,0.70518,3.458174,7.325378,-0.795969,-0.19929,2.859674,-8.086431,11.561515,NaN,NaN,NaN,75.86986,27.620657,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,184,174,8,9,4,9010,0,0,1546m012,"",REX,1542m016,4.276720668228535
154.6971,-1.3591,AGEL101847-012133,9906620985904534,-1.3587796886209689,154.69630419805344,-11.053460492958868,157.05571952032557,43.53103429072964,244.49779551517517,58169.30535359074,57108.99307219259,0,323786,12.875397,15.805054,11.811514,820.0209,304.801,3578.413,3897.1665,4096.8423,4092.522,4099.601,3.5591926e+10,2.040247,3.005555,23.17532,24.343645,219.44168,-622.6611,6.568398,21.725794,21.305187,19.087435,19.034037,16.646702,NaN,20.456352,0.057899,0.681634,1.06191,2.441838,0.730586,1.314392,3.054012,1.718888,447.07745,192.77022,1.553334,0.440932,0.000422,7e-06,44.447628,2.677836,22.949032,24.197392,219.15984,-622.35895,6.157623,0.249722,1.042737,4.867889,3.141419,0.40285,2.044115,0.901533,1,1,1,0.005702,0.006599,0.006356,0,0,0,0,0,0,0,0,0,0,0,0,0,840.9663,361.81256,76.79932,0.48134,2515870,21.91188,21.43054,19.09809,19.040579,16.648098,NaN,20.526466,0.84249,0.890962,0.990236,0.993992,0.998716,0.999515,0.937462,12.874874,15.804188,11.811048,111480637,3478,0,0,0,0,0,0,1348.9795,549.76556,4.146596,0.724636,0.000559,8e-06,134.22054,1.455573,1.669492,1.345976,7.97029e+10,57.767593,1.012678,0.915694,6.881619,1.992637,0.453313,0.105771,1.063856,0,402360,0.904074,0,4,866.6546,0.610744,754.657,0.205893,542.94806,1.213608,36.344524,37.17954,28.602026,16.067719,4.500004,-1.66522,41.052288,0.05751,2.392481,NaN,77.88757,29.250797,1.428377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,185,174,8,9,4,9010,0,0,1546m012,"",DEV,1542m016,3.0874988714639415
154.6971,-1.3591,AGEL101847-012133,9906620985904549,-1.3590415512023093,154.69718990534955,-11.053379702028147,157.05665673334235,43.53153527798042,244.4988653681072,58169.30535359074,57108.99307219259,0,323786,67.4792,77.77688,64.88662,807.8544,301.2025,108677.72,138841.6,146130.1,140142.52,146422.73,1.129343e+12,10.19674,49.732426,118.02511,46.24018,-401.1035,-3174.9512,114.55447,19.978848,18.2584,17.320065,18.337452,NaN,NaN,17.35247,0.057912,1.291643,6.662251,16.147034,1.291801,6.662606,16.14809,8.590315,82.11765,30.222137,0.568207,0.181921,0.00022,5e-06,7.186068,44.308537,116.87242,45.962315,-400.5882,-3173.4106,107.388855,0.139538,0.072525,1.490818,3.346749,1.767643,1.247482,0.077115,0.970071,0.966215,0.967907,0.15116,0.149454,0.150134,0,0,0,0,0,0,0,0,0,0,0,0,0,840.9663,361.81256,76.79932,1.781197,2515870,20.164978,18.383781,17.330719,18.343996,NaN,NaN,17.422602,0.842457,0.890939,0.990234,0.993991,0.998715,0.999515,0.937448,66.830986,76.85941,63.915726,111480637,3493,0,0,0,0,0,0,1348.9795,549.76556,4.146596,0.724636,0.000559,8e-06,134.22054,1.455573,1.669492,1.345976,1.1497475e+12,97.42953,0.885291,1.02372,7.51338,1.860668,0.518576,0.112377,0.981779,0,402360,0.96118,1018.0772,6,34669.92,-0.018632,81595.67,0.166499,2227.3872,4.857199,77.8444,243.58469,88.09787,19.603914,-5.940572,-6.88348,287.8756,-1.013277,NaN,NaN,76.72843,28.907787,0.091883,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,3,185,174,8,9,4,9010,0,0,1546m012,"",SER,1542m016,0.3859677976241724
154.6971,-1.3591,AGEL101847-012133,9906620985904562,-1.3586716041523628,154.69771380455398,-11.05284357447903,157.05701515488994,43.532173629106616,244.4989490954072,58169.30535359074,57108.99307219259,0,323786,4.713647,6.23669,4.00289,800.6576,306.28555,511.2658,507.79172,500.97772,509.95853,0,1.2874573e+10,0.476667,0.546472,25.526754,28.939701,104.71881,3754.698,1.34474,23.30446,23.15608,18.982512,18.846266,17.449938,13.563562,22.178404,0.057913,0.312581,0.378979,0.981263,0.460824,1.143426,2.837966,0.401571,1248.8593,473.6989,1.550892,0.477648,0.000496,8e-06,129.7866,0.486872,25.277447,28.765795,104.58428,3752.8757,1.260623,1.115552,5.995941,4.986746,2.783015,0.894266,0.919111,4.381123,1,1,1,1e-06,4e-06,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,840.9663,361.81256,76.79932,0.209131,2515870,23.490593,23.281462,18.993168,18.85281,17.451334,13.56409,22.248537,0.842456,0.890938,0.990233,0.993991,0.998715,0.999515,0.937447,4.713567,6.236582,4.002822,111480637,3506,0,0,0,0,0,0,1348.9795,549.76556,4.146596,0.724636,0.000559,8e-06,134.22054,1.455573,1.669492,1.345976,1.3613661e+10,72.95591,0.990501,0.886659,9.754527,2.218687,0.460865,0.104023,1.178061,0,402360,1.032925,0,0,0,0,0,0,0,0,14.191202,10.596595,31.47922,19.880634,2.329458,10.303839,14.361511,0.140358,1.401476,3.887244,76.04266,29.391981,3.255369,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,185,174,8,9,4,9010,0,0,1546m012,"",PSF,1542m016,2.694154828478007
157.6133,-6.6858,AGEL103027-064109,9906618914707031,-6.686939273207024,157.61353697337407,-14.909868276305524,161.86804584276246,41.97423655493351,252.49239294524244,58467.23782576074,57814.164672470746,0,292182,3.913011,2.994032,3.377356,250.05974,2665.805,90.67069,90.66297,0,0,0,3.1427164e+09,0.070176,0.25983,-3.096026,-1.506328,-30.318735,3195.3506,0.688953,25.38453,23.963278,NaN,NaN,NaN,13.738704,22.904526,0.045642,0.047749,0.184764,0.50996,0.089571,0.406517,1.118128,0.061307,2166.2134,708.99,2.151086,0.571294,0.000809,1e-05,93.01858,0.237226,-3.072171,-1.49919,-30.288036,3194.1284,0.654758,1.752891,1.995284,25.540607,36.6376,3.556096,1.095722,2.324659,1,1,1,0.002809,0.002692,0.004767,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.945,386.81952,50.474407,1.469128,2551346,25.53122,24.062092,NaN,NaN,NaN,13.73912,22.959797,0.873621,0.913007,0.992295,0.995261,0.998987,0.999618,0.950367,3.912935,2.993977,3.377268,109888375,5719,0,0,0,0,0,0,2219.9622,769.58026,4.215281,0.740862,0.000806,1e-05,96.11469,1.315085,1.146957,1.216403,3.2266135e+09,35.36039,0.97336,1.1178,4.012208,0.991381,0.453339,0.048421,0.959933,0,439232,1.102295,0,0,0,0,0,0,0,0,2.853399,6.316597,-4.505825,-1.133148,-0.861268,10.232656,6.31489,NaN,NaN,NaN,23.856138,199.6697,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,172,158,12,12,3,9010,0,0,1575m067,"",PSF,1579m061,4.187990816342496
157.6133,-6.6858,AGEL103027-064109,9906618914707039,-6.686121610619904,157.6139366777757,-14.90896105764537,161.86810368278097,41.97510198490776,252.49201920983938,58467.23782576074,57814.164672470746,0,292182,3.919963,2.993812,3.368783,244.60233,2677.0386,1144.7925,1128.8339,1090.3496,1135.2883,0,4.2484384e+10,0.226018,1.038353,10.454527,4.249973,104.65197,-7524.0933,2.587183,24.114641,22.459137,19.951738,20.929035,17.450632,NaN,21.467932,0.045635,0.153581,0.737375,1.912426,0.277513,1.394563,3.714792,0.197458,2035.1216,601.20105,1.872417,0.5425,0.000805,1e-05,87.81462,0.948037,10.373986,4.229836,104.54601,-7521.216,2.458791,1.62148,1.475371,8.297978,14.45042,0.546335,0.990514,1.742008,1,1,1,0.000358,0.000351,0.000652,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.945,386.81952,50.474407,1.703375,2551346,24.26131,22.557936,19.960136,20.93419,17.45173,NaN,21.523195,0.873639,0.91302,0.992296,0.995262,0.998988,0.999618,0.950374,3.919902,2.993765,3.368723,109888375,5727,0,0,0,0,0,0,2219.9622,769.58026,4.215281,0.740862,0.000806,1e-05,96.11469,1.315085,1.146957,1.216403,4.3630113e+10,40.151268,0.802752,1.281739,5.113283,1.093412,0.504537,0.044795,1.161585,0,439232,1.03474,0,0,0,0,0,0,0,0,8.907803,23.245306,14.195378,3.11547,2.967091,-23.95016,23.041199,-0.974054,3.48246,NaN,23.33711,200.74062,1.563059,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,172,158,12,12,3,9010,0,0,1575m067,"",PSF,1579m061,2.5539639462977703
157.6133,-6.6858,AGEL103027-064109,9906618914707028,-6.68581782082442,157.61347589126626,-14.908854321092834,161.86754607805074,41.975005459087185,252.4912918359161,58467.23782576074,57814.164672470746,0,292182,89.45383,84.288574,87.65878,250.88974,2681.2144,34631.906,56295.727,58980.69,56529.277,58995.04,3.4378737e+11,7.619687,38.6598,174.68465,114.26158,-61.04051,14477.559,101.85926,20.295156,18.53185,16.894363,17.35525,NaN,12.098262,17.48,0.045632,0.740368,3.925703,10.766428,0.740629,3.926976,10.769734,6.6569,86.60821,20.116388,0.628216,0.188769,0.000349,6e-06,3.246903,35.297333,173.33896,113.72021,-60.97871,14472.022,96.804634,0.174534,0.071492,0.182364,0.219122,4.28052,1.015151,0.059147,0.967059,0.967125,0.966619,0.157027,0.156063,0.155741,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.945,386.81952,50.474407,1.811174,2551346,20.44182,18.630646,16.90276,17.360405,NaN,12.098677,17.53526,0.873645,0.913024,0.992296,0.995262,0.998988,0.999618,0.950376,89.04341,84.01084,87.3607,109888375,5716,0,0,0,0,0,0,2219.9622,769.58026,4.215281,0.740862,0.000806,1e-05,96.11469,1.315085,1.146957,1.216403,4.3561615e+11,76.56505,0.863863,0.940991,3.451991,0.854195,0.526753,0.050625,0.999381,0,439232,1.095387,0,4,52060.152,0.10259,19895.846,-0.005413,1608.0059,4.553511,61.95146,158.31311,137.38858,49.40864,-1.138702,36.36132,174.43387,-0.457645,NaN,NaN,23.936543,201.13792,0.6325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,172,158,12,12,3,9010,0,0,1575m067,"",DEV,1579m061,0.6321662213182203
157.6133,-6.6858,AGEL103027-064109,9906618914707040,-6.684965759286503,157.61395746799957,-14.907884342609794,161.86766818666572,41.97595193341886,252.49096519683874,58467.23782576074,57814.164672470746,0,292182,7.69126,6.594427,7.042834,244.3149,2692.9207,369.6363,390.72073,415.91913,425.20316,427.9692,4.2890632e+09,0.068655,0.892757,1.023835,-0.492152,87.75512,-1665.0564,2.322534,25.408327,22.623167,22.474424,NaN,17.641819,NaN,21.585094,0.045625,0.02975,0.404296,1.09481,0.078663,0.663651,1.806104,0.059981,1106.3469,316.04437,2.04443,0.538818,0.000774,1e-05,44.198273,0.815121,1.015949,-0.489821,87.66629,-1664.4198,2.2073,4.220829,1.419425,79.39604,122.1841,0.549115,1.157733,1.564657,1,1,1,0.000911,0.000911,0.001445,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.945,386.81952,50.474407,2.833021,2551346,25.554966,22.721945,22.48282,NaN,17.642918,NaN,21.640347,0.873664,0.913037,0.992298,0.995263,0.998988,0.999618,0.950384,7.691539,6.594672,7.042731,109888375,5728,0,0,0,0,0,0,2219.9622,769.58026,4.215281,0.740862,0.000806,1e-05,96.11469,1.315085,1.146957,1.216403,1.0463117e+10,0.580733,1.010294,1.199867,3.004889,0.715566,0.492006,0.053399,1.023674,0,439232,1.081598,0,1,108.99098,0.485705,94.47018,-0.103164,249.21379,0.763537,1.995075,14.490923,1.452641,-0.359549,2.438814,-5.254519,14.674521,NaN,NaN,NaN,23.311083,202.25397,-0.842474,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,172,158,12,12,3,9010,0,0,1575m067,"",EXP,1579m061,3.813899299943007
160.1717,18.8477,AGEL104041+185052,9906628418670200,18.847705554633173,160.17158878048076,9.712416313851284,154.58436055003392,58.89040833528406,221.35415215117987,58193.14877472074,57402.320260156666,0,437201,292.8956,282.60068,279.07452,900.94556,3142.1953,134318.55,250210.64,281673.3,262010.05,282210.75,1.7568184e+12,43.0646,182.1435,415.79346,270.156,-336.64484,-10550.866,400.19495,18.4147,16.848967,15.952806,16.420963,NaN,NaN,15.994321,0.025459,2.16461,9.3833,21.08282,2.164611,9.3833,21.082825,39.938362,15.280766,3.763034,0.179172,0.061735,0.000126,3e-06,1.019,173.12752,414.00336,269.44113,-336.45465,-10548.615,388.9907,0.069359,0.036287,1.218034,1.378068,3.01266,1.055747,0.086131,0.613191,0.580179,0.583598,0.150179,0.149909,0.147144,0,0,0,0,0,0,0,0,0,0,0,0,0,886.6955,289.0068,56.741524,1.59244,3722260,18.496525,16.904085,15.95749,16.42384,NaN,NaN,16.025152,0.927406,0.950501,0.995695,0.997354,0.999435,0.999787,0.972003,305.88794,285.01865,280.85907,116013420,3704,0,0,0,0,0,0,1567.027,548.14636,4.016128,0.712233,0.000677,1e-05,105.71587,1.26169,1.160683,1.192268,1.1915297e+12,54.72455,0.955901,1.118232,8.723054,1.736414,0.640936,0.091471,1.197921,0,266183,0.878933,8952.5,4.617423,218772.44,-0.210403,241234.61,0.216707,1095.3351,13.624,156.12154,335.84213,175.24219,66.9467,-3.773146,-19.234324,392.66864,-0.46635,NaN,NaN,85.69891,299.38232,0.067662,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,3,177,167,10,12,3,9010,0,0,1601p187,"",SER,1601p181,0.3794488640538532
160.1717,18.8477,AGEL104041+185052,9906628418670214,18.84772997297398,160.17258341129454,9.712796256002235,154.58523463822138,58.89129295616654,221.3547765811518,58193.14877472074,57402.320260156666,0,437201,12.720422,12.025377,12.225241,888.0118,3142.5361,1700.6798,2217.4612,2782.4116,2862.9487,2878.7483,1.1207265e+10,0.249475,1.433534,139.2751,101.97933,278.45425,2492.6797,10.64773,24.007433,22.10898,17.140316,17.47872,16.388115,14.008334,19.931858,0.025426,0.06759,0.398044,3.023311,0.333333,1.548415,5.625241,0.231387,413.06207,117.65503,0.870329,0.317506,0.000559,9e-06,25.645958,1.362666,138.67627,101.70982,278.29715,2492.1484,10.350009,7.393053,5.082753,1.427364,1.424587,0.29781,0.879042,1.601639,0.75,1,1,0.000371,0.000353,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,0,886.6955,289.0068,56.741524,1.925127,3722260,24.089153,22.164026,17.144995,17.481592,16.388727,14.008565,19.962648,0.927497,0.950564,0.9957,0.997357,0.999436,0.999787,0.972039,12.71601,12.025225,12.224956,116013420,3718,0,0,0,0,0,0,1567.027,548.14636,4.016128,0.712233,0.000677,1e-05,105.71587,1.26169,1.160683,1.192268,6.273473e+10,16.944813,1.106058,1.101115,11.703695,2.163535,0.602284,0.077589,1.09851,0,266183,2.201378,0,1,1947.3456,0.670903,1991.6453,-0.227786,554.1524,1.718124,4.702693,14.780684,129.37311,57.31112,6.582431,7.571723,52.41435,-0.336597,1.092865,2.380162,84.46658,299.41428,2.817654,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,177,166,10,12,3,9010,0,0,1601p187,"",EXP,1601p181,3.0116893621725342
160.1717,18.8477,AGEL104041+185052,9906628418670208,18.848645650152537,160.17207996418188,9.713462502111117,154.58443476427337,58.8911856558545,221.35278955741202,58193.14877472074,57402.320260156666,0,437201,8.424272,7.653146,7.701659,894.56335,3155.1152,1295.692,1580.949,1777.8036,1817.4071,1829.3632,2.326459e+10,0.335803,1.012926,74.565544,55.981728,183.77829,694.8759,6.456748,23.684788,22.486055,17.818655,18.129885,16.839264,15.395232,20.474966,0.025451,0.132379,0.409251,2.66771,0.299212,1.134703,4.351309,0.311433,627.84894,190.52632,0.970024,0.3442,0.00059,1e-05,41.17536,0.962802,74.24462,55.833633,183.6745,694.7277,6.276035,3.219233,3.737365,3.168374,3.100307,0.672616,1.287089,1.399985,0.750019,1,1,0.000658,0.000611,0.000822,0,0,0,0,0,0,0,0,0,0,0,0,0,886.6955,289.0068,56.741524,1.225431,3722260,23.766588,22.541157,17.823338,18.132761,16.839878,15.395463,20.505787,0.927428,0.950516,0.995696,0.997355,0.999435,0.999787,0.972012,8.424113,7.653039,7.701482,116013420,3712,0,0,0,0,0,0,1567.027,548.14636,4.016128,0.712233,0.000677,1e-05,105.71587,1.26169,1.160683,1.192268,3.5936403e+10,77.9215,1.294371,1.200551,13.012812,2.374633,0.619299,0.086029,1.011266,0,266183,2.03537,0,1,551.11743,0.236404,422.7128,-0.629379,660.54724,1.049281,7.803553,13.28968,73.12338,32.75679,4.461981,2.142842,40.272083,-0.309423,1.292883,1.444415,85.09032,300.61316,2.682449,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,177,167,10,12,3,9010,0,0,1601p187,"",EXP,1601p181,3.6421593134997887
186.8292,17.4324,AGEL122719+172557,9906627976102545,17.431543633810513,186.82854231078718,18.66109043059459,179.08782149907262,78.81724004993085,271.8097393579592,58194.24573223073,57110.2029471826,0,430448,5.152866,3.966752,3.261807,3170.713,859.2527,9881.187,9889.762,9901.727,9904.392,0,3.097638e+11,0.949479,3.475595,32.497993,48.534718,236.97574,15086.985,7.490356,22.556286,21.147427,18.720358,18.284868,16.56324,12.053493,20.313744,0.030621,0.675251,2.545994,5.636578,1.176822,4.802281,10.618721,0.8672,1120.8514,342.87686,1.063041,0.365473,0.000884,1.1e-05,103.03859,3.269727,32.32979,48.380287,236.81473,15083.114,7.238853,2.410663,2.167561,7.961671,4.245194,172.83946,25.268269,2.64512,0.762934,0.750029,0.758755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.3386,313.71863,65.8738,1.440981,3595833,22.654701,21.21372,18.725992,18.288328,16.563978,12.053772,20.350826,0.913343,0.940768,0.994824,0.996818,0.999321,0.999743,0.966423,5.081969,3.966729,3.273971,114849879,657,0,0,0,0,0,0,1449.8746,547.51764,4.219909,0.739891,0.000949,1.2e-05,122.840454,1.506724,1.335264,1.211003,3.298809e+11,51.239746,1.179924,1.828597,3.909375,3.260929,0.820551,0.122811,2.429658,0,275475,0.862894,0,0,0,0,0,0,0,0,29.033092,60.54533,33.33326,29.247992,7.041384,50.421535,73.48009,0.437664,1.72435,4.510206,301.8223,52.70379,1.624834,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,184,178,13,13,3,9010,0,0,1869p175,"",PSF,1871p181,3.8219368686272426
186.8292,17.4324,AGEL122719+172557,9906627976102560,17.432430030924294,186.82918522953736,18.662151840588333,179.08801997068235,78.81831235828149,271.8103066634765,58194.24573223073,57110.2029471826,0,430448,11.060587,9.44546,8.261986,3162.2778,871.4276,33808.88,36031.69,36658.312,36243.004,36768.402,6.381183e+11,2.224934,9.82183,20.67407,-1.624687,-4.772392,-12873.612,23.16318,21.631708,20.01952,19.211435,NaN,NaN,NaN,19.088005,0.030628,0.95061,4.32244,10.471825,1.037962,4.668596,11.223112,2.032085,564.9976,160.29283,1.454525,0.432777,0.000822,1.1e-05,41.78506,9.239928,20.56704,-1.619517,-4.769149,-12870.309,22.385254,1.055596,0.33755,8.481543,110.355736,8602.255,34.40381,0.891187,0.751981,0.750002,0.751742,3.1e-05,1.9e-05,2.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,932.3386,313.71863,65.8738,1.644318,3595833,21.730146,20.085829,19.21707,NaN,NaN,NaN,19.125095,0.913324,0.940754,0.994823,0.996817,0.99932,0.999743,0.966415,11.059654,9.444942,8.267138,114849879,672,0,0,0,0,0,0,1449.8746,547.51764,4.219909,0.739891,0.000949,1.2e-05,122.840454,1.506724,1.335264,1.211003,7.420975e+11,55.511154,0.970716,1.124657,1.88113,1.825619,0.726554,0.125811,1.334671,0,275475,0.960733,13.138079,6,4424.761,0.132383,5930.473,0.244904,9696.975,0.725053,48.302002,116.98378,24.80461,-1.065412,-0.136705,-42.506004,144.70134,NaN,NaN,NaN,301.01727,53.863075,-0.091974,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,3,184,178,13,13,3,9010,0,0,1869p175,"",SER,1871p181,0.11942252438710375
186.8292,17.4324,AGEL122719+172557,9906627976102559,17.4332398361089,186.8291501111969,18.662873956931662,179.08763150282402,78.81900566177572,271.8081417637522,58194.24573223073,57110.2029471826,0,430448,7.411427,6.315964,5.498485,3162.7322,882.555,834.35364,890.1677,895.02893,902.04694,0,1.4990081e+10,0.342677,1.200821,9.381132,8.302254,-79.40236,7485.0625,2.411627,23.662786,22.301304,20.069363,20.20201,NaN,12.814511,21.544226,0.030644,0.183567,0.66259,1.367007,0.247896,0.903588,1.898673,0.31296,954.1546,317.24475,1.903713,0.514703,0.000869,1.1e-05,71.7763,1.12964,9.332539,8.275817,-79.348366,7483.14,2.33059,2.571423,1.181756,12.611244,13.93971,507.25003,33.891396,2.088964,0.750014,0.75,0.750015,1e-06,1e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,932.3386,313.71863,65.8738,1.393629,3595833,23.761278,22.36765,20.075,20.205473,NaN,12.814791,21.581335,0.913279,0.940723,0.99482,0.996816,0.99932,0.999743,0.966398,7.411267,6.315778,5.498333,114849879,671,0,0,0,0,0,0,1449.8746,547.51764,4.219909,0.739891,0.000949,1.2e-05,122.840454,1.506724,1.335264,1.211003,1.6048427e+10,61.59578,0.894845,1.162582,1.175819,1.152414,0.637386,0.110772,1.108945,0,275475,0.786314,0,1,0,0,0,0,1251.8508,0.390176,9.667147,20.120436,12.876581,5.937304,-2.338997,24.96803,19.744968,-0.130472,NaN,NaN,301.05936,54.923443,1.506334,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,184,178,13,13,3,9010,0,0,1869p175,"",REX,1871p181,3.0282617068898556
189.5371,15.0309,AGEL123809+150151,9906627069613630,15.030899456234524,189.53702201025158,17.553157652287517,182.62416772667407,77.51382138000228,287.92789628728445,58196.24190096074,57110.20623095259,0,416616,235.64696,213.45064,219.71724,507.40732,2224.3574,33272.047,53467.316,56970.055,53715.223,57163.71,3.769518e+11,10.411527,47.831192,231.99359,100.33174,-40.67106,-13221.692,157.28949,19.956215,18.300722,16.58631,17.496405,NaN,NaN,17.008251,0.035603,0.634547,3.017169,10.237039,0.638743,3.022646,10.252802,9.370077,40.172264,9.45995,0.262552,0.090574,0.000307,7e-06,1.654637,44.553207,230.59804,99.960655,-40.63893,-13217.747,151.16582,0.355416,0.131958,1.352665,2.654838,9.188437,1.081744,0.109802,0.749635,0.749966,0.750127,0.129451,0.128509,0.129421,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.0662,447.85776,67.29981,1.692841,3594097,20.070642,18.377802,16.592861,17.500427,NaN,NaN,17.051367,0.899971,0.931468,0.993985,0.996301,0.99921,0.999702,0.961067,233.0599,210.32663,217.43808,114456796,5694,0,0,0,0,0,0,2465.2375,897.56647,4.461316,0.798596,0.001374,1.8e-05,128.1049,1.359757,1.122493,1.179963,4.3356344e+11,6.110089,0.917454,0.979242,5.068627,1.252583,0.510015,0.077726,1.0634,0,291867,1.326435,1502.9498,5.363935,27760.447,0.050758,47180.5,0.099854,275.11896,10.8992,59.38904,137.03244,118.15803,30.08372,-0.711943,-34.006283,194.44865,-0.907566,NaN,NaN,47.852566,211.94789,0.458506,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,4,201,196,21,21,4,9010,0,0,1894p150,"",SER,1893p151,0.2711641610735146
